"","Make","Model","Year","Engine.Fuel.Type","Engine.HP","Engine.Cylinders","Transmission.Type","Driven_Wheels","Number.of.Doors","Vehicle.Size","Vehicle.Style","highway.MPG","city.mpg","Popularity","MSRP","make","MSRP2","id"
"5249","Mercedes-Benz","SL-Class",2017,"premium",362,6,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",28,20,10.5748757984386,109557,"Luxury",0.0549654726881078,5178
"5250","Mercedes-Benz","SLC-Class",2017,"premium",362,6,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",29,20,10.5748757984386,75978,"Luxury",0.0602321042324486,5179
"5251","Mercedes-Benz","SLC-Class",2017,"premium",241,4,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",32,25,10.5748757984386,60417,"Luxury",0.0637837737880979,5180
"5252","Mercedes-Benz","SLK-Class",2014,"premium",302,6,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",29,21,10.5748757984386,73092.5,"Luxury",0.0608179526148669,5181
"5253","Mercedes-Benz","SLK-Class",2014,"premium",415,8,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",28,19,10.5748757984386,89602.5,"Luxury",0.057798952570256,5182
"5254","Mercedes-Benz","SLK-Class",2014,"premium",201,4,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",32,22,10.5748757984386,56582.5,"Luxury",0.0648379786340491,5183
"5255","Mercedes-Benz","SLK-Class",2015,"premium",201,4,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",32,22,10.5748757984386,57135,"Luxury",0.064680659893177,5184
"5256","Mercedes-Benz","SLK-Class",2015,"premium",302,6,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",29,21,10.5748757984386,74945,"Luxury",0.0604385914039759,5185
"5257","Mercedes-Benz","SLK-Class",2015,"premium",415,8,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",28,19,10.5748757984386,92105,"Luxury",0.057402287335699,5186
"5258","Mercedes-Benz","SLK-Class",2016,"premium",302,6,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",29,21,10.5748757984386,75776,"Luxury",0.060272205125948,5187
"5259","Mercedes-Benz","SLK-Class",2016,"premium",241,4,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",32,25,10.5748757984386,60160,"Luxury",0.0638517850696753,5188
"5260","Mercedes-Benz","SLK-Class",2016,"premium",416,8,"AUTOMATIC","rear wheel drive","2","Compact","Sports_Cars",28,19,10.5748757984386,92928,"Luxury",0.0572747698097446,5189
"5261","Mercedes-Benz","SLS AMG GT Final Edition",2015,"premium",583,8,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",19,13,10.5748757984386,288054,"Luxury",0.0431649778524375,5190
"5262","Mercedes-Benz","SLS AMG GT Final Edition",2015,"premium",583,8,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",19,13,10.5748757984386,296504,"Luxury",0.0428540982381976,5191
"5263","Mercedes-Benz","SLS AMG GT",2014,"premium",622,8,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",17,13,10.5748757984386,357500,"Luxury",0.0408960147204368,5192
"5264","Mercedes-Benz","SLS AMG GT",2014,"premium",583,8,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",19,13,10.5748757984386,261950,"Luxury",0.0442023540967587,5193
"5265","Mercedes-Benz","SLS AMG GT",2014,"premium",583,8,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",19,13,10.5748757984386,270400,"Luxury",0.0438529009653515,5194
"5266","Hyundai","Sonata Hybrid",2015,"regular",199,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",40,36,25.1596877217885,33800,"mainstream",0.0737514944404804,5195
"5267","Hyundai","Sonata Hybrid",2015,"regular",199,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",40,36,25.1596877217885,38350,"mainstream",0.0714592835947972,5196
"5268","Hyundai","Sonata Hybrid",2016,"regular",193,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",44,40,25.1596877217885,33280,"mainstream",0.0740379134002906,5197
"5269","Hyundai","Sonata Hybrid",2016,"regular",193,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",43,39,25.1596877217885,38528,"mainstream",0.0713766044451551,5198
"5270","Hyundai","Sonata Hybrid",2016,"regular",193,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",43,39,25.1596877217885,38528,"mainstream",0.0713766044451551,5199
"5271","Hyundai","Sonata Hybrid",2017,"regular",193,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",45,39,25.1596877217885,32760,"mainstream",0.0743299818451364,5200
"5272","Hyundai","Sonata Hybrid",2017,"regular",193,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",43,38,25.1596877217885,37926,"mainstream",0.0716581744260102,5201
"5273","Hyundai","Sonata Hybrid",2017,"regular",193,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",43,38,25.1596877217885,37926,"mainstream",0.0716581744260102,5202
"5274","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",35,24,25.1596877217885,30127.5,"mainstream",0.0759030497881782,5203
"5275","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",35,24,25.1596877217885,34482.5,"mainstream",0.0733838197535133,5204
"5276","Hyundai","Sonata",2015,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",32,23,25.1596877217885,37147.5,"mainstream",0.0720306945020753,5205
"5277","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",35,24,25.1596877217885,30127.5,"mainstream",0.0759030497881782,5206
"5278","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",35,24,25.1596877217885,34482.5,"mainstream",0.0733838197535133,5207
"5279","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",35,24,25.1596877217885,34482.5,"mainstream",0.0733838197535133,5208
"5280","Hyundai","Sonata",2015,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",31,21,25.1596877217885,43582.5,"mainstream",0.0692104965817336,5209
"5281","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",37,25,25.1596877217885,27495,"mainstream",0.0776580657032234,5210
"5282","Hyundai","Sonata",2015,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",31,21,25.1596877217885,43582.5,"mainstream",0.0692104965817336,5211
"5283","Hyundai","Sonata",2015,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",32,23,25.1596877217885,37147.5,"mainstream",0.0720306945020753,5212
"5284","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",37,25,25.1596877217885,27495,"mainstream",0.0776580657032234,5213
"5285","Hyundai","Sonata",2015,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",35,24,25.1596877217885,34482.5,"mainstream",0.0733838197535133,5214
"5286","Hyundai","Sonata",2015,"regular",177,4,"MANUAL","front wheel drive","4","Midsize","Sedan",38,28,25.1596877217885,30257.5,"mainstream",0.0758213895841279,5215
"5287","Hyundai","Sonata",2016,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",32,23,25.1596877217885,37024,"mainstream",0.0720906872420973,5216
"5288","Hyundai","Sonata",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,35008,"mainstream",0.0731068673936495,5217
"5289","Hyundai","Sonata",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,35008,"mainstream",0.0731068673936495,5218
"5290","Hyundai","Sonata",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",38,25,25.1596877217885,27840,"mainstream",0.0774163501372113,5219
"5291","Hyundai","Sonata",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,29952,"mainstream",0.0760139924225323,5220
"5292","Hyundai","Sonata",2016,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",31,21,25.1596877217885,43616,"mainstream",0.0691972031817441,5221
"5293","Hyundai","Sonata",2016,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",32,23,25.1596877217885,37024,"mainstream",0.0720906872420973,5222
"5294","Hyundai","Sonata",2016,"regular",178,4,"MANUAL","front wheel drive","4","Midsize","Sedan",38,28,25.1596877217885,30368,"mainstream",0.075752322473051,5223
"5295","Hyundai","Sonata",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,29952,"mainstream",0.0760139924225323,5224
"5296","Hyundai","Sonata",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",38,25,25.1596877217885,27840,"mainstream",0.0774163501372113,5225
"5297","Hyundai","Sonata",2016,"regular",178,4,"MANUAL","front wheel drive","4","Midsize","Sedan",38,28,25.1596877217885,30368,"mainstream",0.075752322473051,5226
"5298","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,27216,"mainstream",0.0778563296213667,5227
"5299","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,34209,"mainstream",0.0735300574411172,5228
"5300","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,29484,"mainstream",0.076313856202233,5229
"5301","Hyundai","Sonata",2017,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",31,22,25.1596877217885,33516,"mainstream",0.0739072349494318,5230
"5302","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,29484,"mainstream",0.076313856202233,5231
"5303","Hyundai","Sonata",2017,"regular",178,4,"MANUAL","front wheel drive","4","Midsize","Sedan",36,28,25.1596877217885,29137.5,"mainstream",0.0765397304379668,5232
"5304","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,27216,"mainstream",0.0778563296213667,5233
"5305","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,27657,"mainstream",0.0775440951407425,5234
"5306","Hyundai","Sonata",2017,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",31,22,25.1596877217885,43281,"mainstream",0.0693307148912637,5235
"5307","Hyundai","Sonata",2017,"regular",245,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",31,22,25.1596877217885,33516,"mainstream",0.0739072349494318,5236
"5308","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,27657,"mainstream",0.0775440951407425,5237
"5309","Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,34209,"mainstream",0.0735300574411172,5238
"5310","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,20143.5,"mainstream",0.0839394785163416,5239
"5311","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,28528.5,"mainstream",0.0769449754867785,5240
"5312","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,20923.5,"mainstream",0.0831460106662236,5241
"5313","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,29,24.2015613910575,24485.5,"mainstream",0.0799415851899878,5242
"5314","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,27748.5,"mainstream",0.077480091002518,5243
"5315","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,19298.5,"mainstream",0.084843604620146,5244
"5316","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,29,24.2015613910575,23705.5,"mainstream",0.0805912181043413,5245
"5317","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,23198.5,"mainstream",0.0810279821683838,5246
"5318","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,22418.5,"mainstream",0.0817237642384471,5247
"5319","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,25584,"mainstream",0.0790692989788353,5248
"5320","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,26708.5,"mainstream",0.0782235687287781,5249
"5321","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,18518.5,"mainstream",0.0857232343217806,5250
"5322","Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,26318.5,"mainstream",0.078511760648772,5251
"5323","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,25928.5,"mainstream",0.0788053408444101,5252
"5324","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,21391.5,"mainstream",0.0826874673918377,5253
"5325","Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,20611.5,"mainstream",0.0834588892348086,5254
"5326","Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,20678.4,"mainstream",0.0833913043828815,5255
"5327","Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,25721.6,"mainstream",0.0789633391036979,5256
"5328","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,23225.6,"mainstream",0.0810043356341481,5257
"5329","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,19961.6,"mainstream",0.0841300530587934,5258
"5330","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,26041.6,"mainstream",0.0787196372312334,5259
"5331","Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,21446.4,"mainstream",0.0826344992221471,5260
"5332","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,25318.4,"mainstream",0.0792758552059254,5261
"5333","Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,25721.6,"mainstream",0.0789633391036979,5262
"5334","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,27513.6,"mainstream",0.0776449375925075,5263
"5335","Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,18361.6,"mainstream",0.0859057768322441,5264
"5336","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,22457.6,"mainstream",0.0816881695225191,5265
"5337","Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,19129.6,"mainstream",0.0850302640544465,5266
"5338","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,20729.6,"mainstream",0.0833397646151357,5267
"5339","Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,27513.6,"mainstream",0.0776449375925075,5268
"5340","Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",34,24,24.2015613910575,22894.2,"mainstream",0.0812958978550839,5269
"5341","Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",36,27,24.2015613910575,26730.9,"mainstream",0.0782071761005087,5270
"5342","Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,22150.8,"mainstream",0.0819695679591184,5271
"5343","Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",34,24,24.2015613910575,23902.2,"mainstream",0.0804249002637273,5272
"5344","Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",34,24,24.2015613910575,20657.7,"mainstream",0.0834121870528921,5273
"5345","Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",36,27,24.2015613910575,25722.9,"mainstream",0.0789623414101412,5274
"5346","Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,28,24.2015613910575,24847.2,"mainstream",0.0796490565789022,5275
"5347","Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,28,24.2015613910575,22087.8,"mainstream",0.0820279550379183,5276
"5348","Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,28,24.2015613910575,24847.2,"mainstream",0.0796490565789022,5277
"5349","Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,19082.7,"mainstream",0.0850824611910346,5278
"5350","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,50050,"mainstream",0.0668573224312546,5279
"5351","Kia","Sorento",2015,"regular",191,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,31590,"mainstream",0.0750088649236307,5280
"5352","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,34710,"mainstream",0.0732632780493635,5281
"5353","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,47710,"mainstream",0.0676624385781419,5282
"5354","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,54210,"mainstream",0.0655360328297138,5283
"5355","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,41210,"mainstream",0.0701858148464482,5284
"5356","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,43550,"mainstream",0.069223405375838,5285
"5357","Kia","Sorento",2015,"regular",191,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,33930,"mainstream",0.0736807495202815,5286
"5358","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,51870,"mainstream",0.0662629761528938,5287
"5359","Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,37050,"mainstream",0.0720780364234578,5288
"5360","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,49024,"mainstream",0.0672044164066769,5289
"5361","Kia","Sorento",2016,"regular",185,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,21,30.1454932576295,36096,"mainstream",0.0725496347796854,5290
"5362","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,30.1454932576295,43392,"mainstream",0.0692863339989644,5291
"5363","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,36736,"mainstream",0.072231566468965,5292
"5364","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,51328,"mainstream",0.0664372143242423,5293
"5365","Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,42112,"mainstream",0.0698069290787746,5294
"5366","Kia","Sorento",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",29,21,30.1454932576295,32128,"mainstream",0.0746928579816581,5295
"5367","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,55424,"mainstream",0.0651741736632783,5296
"5368","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,41088,"mainstream",0.0702378565111017,5297
"5369","Kia","Sorento",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",29,21,30.1454932576295,33792,"mainstream",0.0737558590799101,5298
"5370","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,53120,"mainstream",0.0658696693526611,5299
"5371","Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,39808,"mainstream",0.0707957864108374,5300
"5372","Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,30.1454932576295,39040,"mainstream",0.0711414229799926,5301
"5373","Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,51072,"mainstream",0.0665203129410854,5302
"5374","Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,53376,"mainstream",0.0657905464839195,5303
"5375","Kia","Sorento",2017,"regular",185,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,21,30.1454932576295,35910,"mainstream",0.0726433976617572,5304
"5376","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,36527.4,"mainstream",0.0723344710291581,5305
"5377","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,41706,"mainstream",0.0699762016908873,5306
"5378","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,50904,"mainstream",0.0665751298915457,5307
"5379","Kia","Sorento",2017,"regular",240,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,39690,"mainstream",0.0708483475422936,5308
"5380","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,48636,"mainstream",0.0673380502756393,5309
"5381","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,57582,"mainstream",0.0645547663690372,5310
"5382","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,55314,"mainstream",0.0652065516279434,5311
"5383","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,18,30.1454932576295,38795.4,"mainstream",0.0712532932057105,5312
"5384","Kia","Sorento",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,21,30.1454932576295,32004,"mainstream",0.074765102761111,5313
"5385","Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,18,30.1454932576295,43974,"mainstream",0.0690559345389477,5314
"5386","Kia","Sorento",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,21,30.1454932576295,33642,"mainstream",0.0738379360125261,5315
"5387","Kia","Sorento",2017,"regular",240,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,41958,"mainstream",0.069870894843732,5316
"5393","Kia","Soul",2014,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,21970,"mainstream",0.0821376901824954,5317
"5394","Kia","Soul",2014,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,26650,"mainstream",0.0782664610054453,5318
"5395","Kia","Soul",2014,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,23920,"mainstream",0.0804099340964684,5319
"5396","Kia","Soul",2014,"regular",130,4,"MANUAL","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,19370,"mainstream",0.0847652007349433,5320
"5397","Kia","Soul",2015,"regular",130,4,"MANUAL","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,19747,"mainstream",0.0843576977084332,5321
"5398","Kia","Soul",2015,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,22347,"mainstream",0.0817890554556149,5322
"5399","Kia","Soul",2015,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,27027,"mainstream",0.0779920865965373,5323
"5400","Kia","Soul",2015,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,24297,"mainstream",0.0800961860234562,5324
"5401","Kia","Soul",2016,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,22272,"mainstream",0.0818578239555402,5325
"5402","Kia","Soul",2016,"regular",130,4,"MANUAL","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,20352,"mainstream",0.0837236640750424,5326
"5403","Kia","Soul",2016,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,24,30.1454932576295,27264,"mainstream",0.0778220392234351,5327
"5404","Kia","Soul",2016,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,24,30.1454932576295,24832,"mainstream",0.0796612423458555,5328
"5411","Chevrolet","Spark",2015,"regular",84,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,31,24.2015613910575,18252,"mainstream",0.086034449658681,5329
"5412","Chevrolet","Spark",2015,"regular",84,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",39,30,24.2015613910575,19623.5,"mainstream",0.0844901113718576,5330
"5413","Chevrolet","Spark",2015,"regular",84,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,31,24.2015613910575,20072,"mainstream",0.0840141306711033,5331
"5414","Chevrolet","Spark",2015,"regular",84,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,31,24.2015613910575,15951,"mainstream",0.0889821758599824,5332
"5415","Chevrolet","Spark",2015,"regular",84,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",39,30,24.2015613910575,17654,"mainstream",0.0867539423357674,5333
"5416","Chevrolet","Spark",2015,"regular",84,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",39,30,24.2015613910575,21495.5,"mainstream",0.0825872703373066,5334
