"Make","Model","Year","Engine.Fuel.Type","Engine.HP","Engine.Cylinders","Transmission.Type","Driven_Wheels","Number.of.Doors","Vehicle.Size","Vehicle.Style","highway.MPG","city.mpg","Popularity","MSRP","make","MSRP2","id"
"Hyundai","Sonata",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,25.1596877217885,34209,"mainstream",0.0735300574411172,5238
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,20143.5,"mainstream",0.0839394785163416,5239
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,28528.5,"mainstream",0.0769449754867785,5240
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,20923.5,"mainstream",0.0831460106662236,5241
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,29,24.2015613910575,24485.5,"mainstream",0.0799415851899878,5242
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,27748.5,"mainstream",0.077480091002518,5243
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,19298.5,"mainstream",0.084843604620146,5244
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,29,24.2015613910575,23705.5,"mainstream",0.0805912181043413,5245
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,23198.5,"mainstream",0.0810279821683838,5246
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,25,24.2015613910575,22418.5,"mainstream",0.0817237642384471,5247
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,25584,"mainstream",0.0790692989788353,5248
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,26708.5,"mainstream",0.0782235687287781,5249
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,18518.5,"mainstream",0.0857232343217806,5250
"Chevrolet","Sonic",2015,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,26318.5,"mainstream",0.078511760648772,5251
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,25928.5,"mainstream",0.0788053408444101,5252
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,21391.5,"mainstream",0.0826874673918377,5253
"Chevrolet","Sonic",2015,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,20611.5,"mainstream",0.0834588892348086,5254
"Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,20678.4,"mainstream",0.0833913043828815,5255
"Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,25721.6,"mainstream",0.0789633391036979,5256
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,23225.6,"mainstream",0.0810043356341481,5257
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,19961.6,"mainstream",0.0841300530587934,5258
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,26041.6,"mainstream",0.0787196372312334,5259
"Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,21446.4,"mainstream",0.0826344992221471,5260
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,27,24.2015613910575,25318.4,"mainstream",0.0792758552059254,5261
"Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",34,27,24.2015613910575,25721.6,"mainstream",0.0789633391036979,5262
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,27513.6,"mainstream",0.0776449375925075,5263
"Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,18361.6,"mainstream",0.0859057768322441,5264
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,22457.6,"mainstream",0.0816881695225191,5265
"Chevrolet","Sonic",2016,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,24.2015613910575,19129.6,"mainstream",0.0850302640544465,5266
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",35,24,24.2015613910575,20729.6,"mainstream",0.0833397646151357,5267
"Chevrolet","Sonic",2016,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,27513.6,"mainstream",0.0776449375925075,5268
"Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",34,24,24.2015613910575,22894.2,"mainstream",0.0812958978550839,5269
"Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",36,27,24.2015613910575,26730.9,"mainstream",0.0782071761005087,5270
"Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,22150.8,"mainstream",0.0819695679591184,5271
"Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",34,24,24.2015613910575,23902.2,"mainstream",0.0804249002637273,5272
"Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",34,24,24.2015613910575,20657.7,"mainstream",0.0834121870528921,5273
"Chevrolet","Sonic",2017,"regular",138,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",36,27,24.2015613910575,25722.9,"mainstream",0.0789623414101412,5274
"Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,28,24.2015613910575,24847.2,"mainstream",0.0796490565789022,5275
"Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,28,24.2015613910575,22087.8,"mainstream",0.0820279550379183,5276
"Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,28,24.2015613910575,24847.2,"mainstream",0.0796490565789022,5277
"Chevrolet","Sonic",2017,"regular",138,4,"MANUAL","front wheel drive","4","Compact","Sedan",33,25,24.2015613910575,19082.7,"mainstream",0.0850824611910346,5278
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,50050,"mainstream",0.0668573224312546,5279
"Kia","Sorento",2015,"regular",191,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,31590,"mainstream",0.0750088649236307,5280
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,34710,"mainstream",0.0732632780493635,5281
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,47710,"mainstream",0.0676624385781419,5282
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,54210,"mainstream",0.0655360328297138,5283
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,41210,"mainstream",0.0701858148464482,5284
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,43550,"mainstream",0.069223405375838,5285
"Kia","Sorento",2015,"regular",191,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,33930,"mainstream",0.0736807495202815,5286
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,51870,"mainstream",0.0662629761528938,5287
"Kia","Sorento",2015,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,18,30.1454932576295,37050,"mainstream",0.0720780364234578,5288
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,49024,"mainstream",0.0672044164066769,5289
"Kia","Sorento",2016,"regular",185,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,21,30.1454932576295,36096,"mainstream",0.0725496347796854,5290
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,30.1454932576295,43392,"mainstream",0.0692863339989644,5291
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,36736,"mainstream",0.072231566468965,5292
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,51328,"mainstream",0.0664372143242423,5293
"Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,42112,"mainstream",0.0698069290787746,5294
"Kia","Sorento",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",29,21,30.1454932576295,32128,"mainstream",0.0746928579816581,5295
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,55424,"mainstream",0.0651741736632783,5296
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,41088,"mainstream",0.0702378565111017,5297
"Kia","Sorento",2016,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",29,21,30.1454932576295,33792,"mainstream",0.0737558590799101,5298
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",26,18,30.1454932576295,53120,"mainstream",0.0658696693526611,5299
"Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,39808,"mainstream",0.0707957864108374,5300
"Kia","Sorento",2016,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,30.1454932576295,39040,"mainstream",0.0711414229799926,5301
"Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,51072,"mainstream",0.0665203129410854,5302
"Kia","Sorento",2016,"regular",240,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,53376,"mainstream",0.0657905464839195,5303
"Kia","Sorento",2017,"regular",185,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,21,30.1454932576295,35910,"mainstream",0.0726433976617572,5304
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,36527.4,"mainstream",0.0723344710291581,5305
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,41706,"mainstream",0.0699762016908873,5306
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,50904,"mainstream",0.0665751298915457,5307
"Kia","Sorento",2017,"regular",240,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,30.1454932576295,39690,"mainstream",0.0708483475422936,5308
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,48636,"mainstream",0.0673380502756393,5309
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,17,30.1454932576295,57582,"mainstream",0.0645547663690372,5310
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",25,18,30.1454932576295,55314,"mainstream",0.0652065516279434,5311
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,18,30.1454932576295,38795.4,"mainstream",0.0712532932057105,5312
"Kia","Sorento",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,21,30.1454932576295,32004,"mainstream",0.074765102761111,5313
"Kia","Sorento",2017,"regular",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,18,30.1454932576295,43974,"mainstream",0.0690559345389477,5314
"Kia","Sorento",2017,"regular",185,4,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,21,30.1454932576295,33642,"mainstream",0.0738379360125261,5315
"Kia","Sorento",2017,"regular",240,4,"AUTOMATIC","four wheel drive","4","Midsize","SUV",25,19,30.1454932576295,41958,"mainstream",0.069870894843732,5316
"Kia","Soul",2014,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,21970,"mainstream",0.0821376901824954,5317
"Kia","Soul",2014,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,26650,"mainstream",0.0782664610054453,5318
"Kia","Soul",2014,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,23920,"mainstream",0.0804099340964684,5319
"Kia","Soul",2014,"regular",130,4,"MANUAL","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,19370,"mainstream",0.0847652007349433,5320
"Kia","Soul",2015,"regular",130,4,"MANUAL","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,19747,"mainstream",0.0843576977084332,5321
"Kia","Soul",2015,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,22347,"mainstream",0.0817890554556149,5322
"Kia","Soul",2015,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,27027,"mainstream",0.0779920865965373,5323
"Kia","Soul",2015,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,23,30.1454932576295,24297,"mainstream",0.0800961860234562,5324
"Kia","Soul",2016,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,22272,"mainstream",0.0818578239555402,5325
"Kia","Soul",2016,"regular",130,4,"MANUAL","front wheel drive","4","Compact","SUV",30,24,30.1454932576295,20352,"mainstream",0.0837236640750424,5326
"Kia","Soul",2016,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,24,30.1454932576295,27264,"mainstream",0.0778220392234351,5327
"Kia","Soul",2016,"regular",164,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",31,24,30.1454932576295,24832,"mainstream",0.0796612423458555,5328
"Chevrolet","Spark",2015,"regular",84,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,31,24.2015613910575,18252,"mainstream",0.086034449658681,5329
"Chevrolet","Spark",2015,"regular",84,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",39,30,24.2015613910575,19623.5,"mainstream",0.0844901113718576,5330
"Chevrolet","Spark",2015,"regular",84,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,31,24.2015613910575,20072,"mainstream",0.0840141306711033,5331
"Chevrolet","Spark",2015,"regular",84,4,"MANUAL","front wheel drive","4","Compact","Sedan",39,31,24.2015613910575,15951,"mainstream",0.0889821758599824,5332
"Chevrolet","Spark",2015,"regular",84,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",39,30,24.2015613910575,17654,"mainstream",0.0867539423357674,5333
"Chevrolet","Spark",2015,"regular",84,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",39,30,24.2015613910575,21495.5,"mainstream",0.0825872703373066,5334
"Chevrolet","Spark",2016,"regular",98,4,"MANUAL","front wheel drive","4","Compact","Sedan",41,30,24.2015613910575,18796.8,"mainstream",0.0854041588930891,5335
"Chevrolet","Spark",2016,"regular",98,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",41,31,24.2015613910575,22124.8,"mainstream",0.08199363902671,5336
"Chevrolet","Spark",2016,"regular",98,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",41,31,24.2015613910575,20204.8,"mainstream",0.0838757392741015,5337
"Chevrolet","Spark",2016,"regular",98,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",41,31,24.2015613910575,17612.8,"mainstream",0.0868046317681994,5338
"Chevrolet","Spark",2016,"regular",98,4,"MANUAL","front wheel drive","4","Compact","Sedan",41,30,24.2015613910575,16204.8,"mainstream",0.0886317003672978,5339
"Chevrolet","Spark",2016,"regular",98,4,"MANUAL","front wheel drive","4","Compact","Sedan",41,30,24.2015613910575,20716.8,"mainstream",0.0833526346278141,5340
"Chevrolet","Spark",2017,"regular",98,4,"MANUAL","front wheel drive","4","Compact","Sedan",38,29,24.2015613910575,20569.5,"mainstream",0.0835014594548393,5341
"Chevrolet","Spark",2017,"regular",98,4,"MANUAL","front wheel drive","4","Compact","Sedan",38,29,24.2015613910575,16380,"mainstream",0.0883937432682592,5342
"Chevrolet","Spark",2017,"regular",98,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,30,24.2015613910575,17766,"mainstream",0.086616889866271,5343
"Chevrolet","Spark",2017,"regular",98,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,30,24.2015613910575,20065.5,"mainstream",0.0840209337102028,5344
"Chevrolet","Spark",2017,"regular",98,4,"MANUAL","front wheel drive","4","Compact","Sedan",38,29,24.2015613910575,18679.5,"mainstream",0.0855379205458269,5345
"Chevrolet","Spark",2017,"regular",98,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,30,24.2015613910575,21955.5,"mainstream",0.0821512483075551,5346
"Kia","Sportage",2015,"regular",182,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",28,21,30.1454932576295,28470,"mainstream",0.076984471594652,5347
"Kia","Sportage",2015,"regular",260,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",26,20,30.1454932576295,36530,"mainstream",0.0723331839045719,5348
"Kia","Sportage",2015,"regular",182,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",28,21,30.1454932576295,32890,"mainstream",0.0742564241282813,5349
"Kia","Sportage",2015,"regular",182,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",26,19,30.1454932576295,34840,"mainstream",0.0731948396019082,5350
"Kia","Sportage",2015,"regular",260,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",24,19,30.1454932576295,38480,"mainstream",0.0713988528569518,5351
"Kia","Sportage",2015,"regular",182,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",26,19,30.1454932576295,30420,"mainstream",0.0757199289131656,5352
"Kia","Sportage",2016,"regular",182,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",26,19,30.1454932576295,30272,"mainstream",0.0758123085217452,5353
"Kia","Sportage",2016,"regular",182,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",28,21,30.1454932576295,28352,"mainstream",0.0770644485273187,5354
"Kia","Sportage",2016,"regular",260,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",25,19,30.1454932576295,40307.2,"mainstream",0.0705755615559302,5355
"Kia","Sportage",2016,"regular",182,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",28,21,30.1454932576295,32448,"mainstream",0.0745080190050312,5356
"Kia","Sportage",2016,"regular",260,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",26,20,30.1454932576295,38387.2,"mainstream",0.0714419649838838,5357
"Kia","Sportage",2016,"regular",182,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",26,19,30.1454932576295,34368,"mainstream",0.0734448646947238,5358
"Kia","Sportage",2017,"regular",181,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",25,21,30.1454932576295,34020,"mainstream",0.0736319704471929,5359
"Kia","Sportage",2017,"regular",240,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",26,21,30.1454932576295,40950,"mainstream",0.0702969566273961,5360
"Kia","Sportage",2017,"regular",181,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",29,22,30.1454932576295,28967.4,"mainstream",0.0766518464428753,5361
"Kia","Sportage",2017,"regular",237,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",23,20,30.1454932576295,42840,"mainstream",0.0695084548605688,5362
"Kia","Sportage",2017,"regular",181,4,"AUTOMATIC","front wheel drive","4","Compact","SUV",29,22,30.1454932576295,32130,"mainstream",0.0746916956006812,5363
"Kia","Sportage",2017,"regular",181,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",25,21,30.1454932576295,30857.4,"mainstream",0.0754501604099549,5364
"Audi","SQ5",2015,"premium",354,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,17,54.7196593328602,68510,"Luxury",0.0618103934566221,5365
"Audi","SQ5",2015,"premium",354,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,17,54.7196593328602,78260,"Luxury",0.0597881394925899,5366
"Audi","SQ5",2016,"premium",354,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,17,54.7196593328602,68224,"Luxury",0.0618750702944898,5367
"Audi","SQ5",2016,"premium",354,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,17,54.7196593328602,77824,"Luxury",0.0598717031804468,5368
"Audi","SQ5",2017,"premium",354,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,17,54.7196593328602,76608,"Luxury",0.0601078880543186,5369
"Audi","SQ5",2017,"premium",354,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",24,17,54.7196593328602,67158,"Luxury",0.0621191581506389,5370
"Dodge","SRT Viper",2014,"premium",640,10,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",19,12,32.4698367636622,139600.5,"mainstream",0.051734261808058,5371
"Dodge","SRT Viper",2014,"premium",640,10,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",19,12,32.4698367636622,110350.5,"mainstream",0.0548663947332838,5372
"Cadillac","SRX",2014,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,62484.5,"Luxury",0.063249475035569,5373
"Cadillac","SRX",2014,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,66241.5,"Luxury",0.062332918342014,5374
"Cadillac","SRX",2014,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,55744,"Luxury",0.0650804380925874,5375
"Cadillac","SRX",2014,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,62588.5,"Luxury",0.0632231840707145,5376
"Cadillac","SRX",2014,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,48756.5,"Luxury",0.0672964057452301,5377
"Cadillac","SRX",2014,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,58987.5,"Luxury",0.064166743982012,5378
"Cadillac","SRX",2014,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,58831.5,"Luxury",0.0642092385377392,5379
"Cadillac","SRX",2015,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,63596,"Luxury",0.0629712841549095,5380
"Cadillac","SRX",2015,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,63492,"Luxury",0.0629970550971381,5381
"Cadillac","SRX",2015,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,59839,"Luxury",0.0639372448867253,5382
"Cadillac","SRX",2015,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,67249,"Luxury",0.0620981328783263,5383
"Cadillac","SRX",2015,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,56732,"Luxury",0.064795221145138,5384
"Cadillac","SRX",2015,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,59975.5,"Luxury",0.063900834633934,5385
"Cadillac","SRX",2015,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,48886.5,"Luxury",0.0672516220605224,5386
"Cadillac","SRX",2016,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,48134.4,"Luxury",0.0675127983225393,5387
"Cadillac","SRX",2016,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,62515.2,"Luxury",0.0632417084581163,5388
"Cadillac","SRX",2016,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,66214.4,"Luxury",0.0623392952135455,5389
"Cadillac","SRX",2016,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,62617.6,"Luxury",0.0632158374326755,5390
"Cadillac","SRX",2016,"regular",308,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",23,16,28.4421575585522,59052.8,"Luxury",0.064148997884397,5391
"Cadillac","SRX",2016,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,55859.2,"Luxury",0.0650468578066302,5392
"Cadillac","SRX",2016,"regular",308,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",24,17,28.4421575585522,58918.4,"Luxury",0.0641855495388888,5393
"Chevrolet","SS",2014,"premium",415,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",21,14,24.2015613910575,56517.5,"mainstream",0.0648566129163677,5394
"Chevrolet","SS",2015,"premium",415,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",21,14,24.2015613910575,59468.5,"mainstream",0.0640365983469193,5395
"Chevrolet","SS",2016,"premium",415,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",20,14,24.2015613910575,59616,"mainstream",0.0639969522179892,5396
"Chevrolet","Suburban",2015,"regular",355,8,"AUTOMATIC","rear wheel drive","4","Large","SUV",23,16,24.2015613910575,70466.5,"mainstream",0.0613768117079047,5397
"Chevrolet","Suburban",2015,"regular",355,8,"AUTOMATIC","rear wheel drive","4","Large","SUV",23,16,24.2015613910575,82920.5,"mainstream",0.0589297395902221,5398
"Chevrolet","Suburban",2015,"regular",355,8,"AUTOMATIC","four wheel drive","4","Large","SUV",22,15,24.2015613910575,74366.5,"mainstream",0.0605557886346086,5399
"Chevrolet","Suburban",2015,"regular",355,8,"AUTOMATIC","four wheel drive","4","Large","SUV",22,15,24.2015613910575,86820.5,"mainstream",0.058256505406745,5400
"Chevrolet","Suburban",2015,"regular",355,8,"AUTOMATIC","four wheel drive","4","Large","SUV",22,15,24.2015613910575,67600,"mainstream",0.0620173672946042,5401
"Chevrolet","Suburban",2015,"regular",355,8,"AUTOMATIC","rear wheel drive","4","Large","SUV",23,16,24.2015613910575,63700,"mainstream",0.0629455658386803,5402
"Chevrolet","Suburban",2016,"regular",355,8,"AUTOMATIC","rear wheel drive","4","Large","SUV",23,16,24.2015613910575,70054.4,"mainstream",0.0614668766377967,5403
